chave_fato,quantidade_empresa,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,faixa_veiculos
33696220000150,33696220000150,,1.0,0.0,0 a 5
35890110000150,35890110000150,,,,0 a 5
4630937000100,4630937000100,,,,0 a 5
8828632000150,8828632000150,,,,0 a 5
8075099000100,8075099000100,,,,0 a 5
5043819000150,5043819000150,,,,0 a 5
5692431000180,5692431000180,,,,0 a 5
10803492000450,10803492000450,,,,0 a 5
66313362000140,66313362000140,,,,0 a 5
15726046000160,15726046000160,,,,0 a 5
4328939000130,4328939000130,,,,0 a 5
92608702000170,92608702000170,,,,0 a 5
12999273000170,12999273000170,,,,0 a 5
15753822000110,15753822000110,,,,0 a 5
7317730000160,7317730000160,,,,0 a 5
7606772000110,7606772000110,,,,0 a 5
13607003000130,13607003000130,,,,0 a 5
14672169000100,14672169000100,,,,0 a 5
14667558000130,14667558000130,,,,0 a 5
1260278000160,1260278000160,,,,0 a 5
10379005000120,10379005000120,,,,0 a 5
9382562003480,9382562003480,,,,0 a 5
13092055000110,13092055000110,,,,0 a 5
8953255000180,8953255000180,,,,0 a 5
14788048000110,14788048000110,,,,0 a 5
14943936000160,14943936000160,,,,0 a 5
14588888000130,14588888000130,,,,0 a 5
14580966000150,14580966000150,,,,0 a 5
14297588000100,14297588000100,,,,0 a 5
15611503000170,15611503000170,,,,0 a 5
15302922000120,15302922000120,,,,0 a 5
15794496000190,15794496000190,,,,0 a 5
92155811000180,92155811000180,,,,0 a 5
95042230000120,95042230000120,,,,0 a 5
89959829000120,89959829000120,,,,0 a 5
97506513000100,97506513000100,,,,0 a 5
89510424000100,89510424000100,,,,0 a 5
85667541000120,85667541000120,,,,0 a 5
85480259000130,85480259000130,,,,0 a 5
84420918000180,84420918000180,,,,0 a 5
82969809000190,82969809000190,,,,0 a 5
23664675000130,23664675000130,,,,0 a 5
18977124005580,18977124005580,,,,0 a 5
26967430000170,26967430000170,,,,0 a 5
30506430000140,30506430000140,,,,0 a 5
19829027000110,19829027000110,,,,0 a 5
27375013000100,27375013000100,,,,0 a 5
20686473000100,20686473000100,,,,0 a 5
25106907000160,25106907000160,,,,0 a 5
50413723000190,50413723000190,,,,0 a 5
52304086000140,52304086000140,,,,0 a 5
58541897000140,58541897000140,,,,0 a 5
51722957007780,51722957007780,,,,0 a 5
56631096000140,56631096000140,,,,0 a 5
30263032000140,30263032000140,,,,0 a 5
80079965000150,80079965000150,,,,0 a 5
70987532000140,70987532000140,,,,0 a 5
64444839000100,64444839000100,,,,0 a 5
79857587000100,79857587000100,,,,0 a 5
68653385000120,68653385000120,,,,0 a 5
80054372000130,80054372000130,,,,0 a 5
38882148000170,38882148000170,,,,0 a 5
33093451000170,33093451000170,,,,0 a 5
35427483000190,35427483000190,,,,0 a 5
55875439000150,55875439000150,,,,0 a 5
76948421000100,76948421000100,,,,0 a 5
8208392000190,8208392000190,,,,0 a 5
13751407000100,13751407000100,,,,0 a 5
87319562000180,87319562000180,,,,0 a 5
17022227000130,17022227000130,,,,0 a 5
73757106002070,73757106002070,,,,0 a 5
845050000170,845050000170,,,,0 a 5
10659929000180,10659929000180,,,,0 a 5
12675995000170,12675995000170,,,,0 a 5
12604222000100,12604222000100,,,,0 a 5
15371192000110,15371192000110,,,,0 a 5
10850179000120,10850179000120,,,,0 a 5
15945833000100,15945833000100,,,,0 a 5
15958733000100,15958733000100,,,,0 a 5
15965977000110,15965977000110,,,,0 a 5
10458986000100,10458986000100,,,,0 a 5
7336231000110,7336231000110,,,,0 a 5
13836255000130,13836255000130,,,,0 a 5
7521619000190,7521619000190,,,,0 a 5
8904244000100,8904244000100,,,,0 a 5
8466258000190,8466258000190,,1.0,0.0,0 a 5
7157719000180,7157719000180,,,,0 a 5
7036294000150,7036294000150,,,,0 a 5
11625451000130,11625451000130,,,,0 a 5
7682976000130,7682976000130,,,,0 a 5
8854395000100,8854395000100,,,,0 a 5
10694771000180,10694771000180,,,,0 a 5
14728862000140,14728862000140,,,,0 a 5
5778723000130,5778723000130,,,,0 a 5
12765414000190,12765414000190,,,,0 a 5
1082057000140,1082057000140,,,,0 a 5
1805232000180,1805232000180,,,,0 a 5
15122837000180,15122837000180,,,,0 a 5
4846255000120,4846255000120,,,,0 a 5
11872895000170,11872895000170,,2.0,0.0,0 a 5
41128851000100,41128851000100,,,,0 a 5
51448454000160,51448454000160,,,,0 a 5
13771748000130,13771748000130,,1.0,0.0,0 a 5
16085274000160,16085274000160,,,,0 a 5
16043134000120,16043134000120,,,,0 a 5
5883311000160,5883311000160,,,,0 a 5
1850823000250,1850823000250,,,,0 a 5
15542504000100,15542504000100,,,,0 a 5
93412476000110,93412476000110,,,,0 a 5
9084009000100,9084009000100,,,,0 a 5
10428907000100,10428907000100,,,,0 a 5
47305339000160,47305339000160,,,,0 a 5
1692896000180,1692896000180,,,,0 a 5
13778820000150,13778820000150,,,,0 a 5
76679745000190,76679745000190,,,,0 a 5
13884902000180,13884902000180,,,,0 a 5
8563298000150,8563298000150,,,,0 a 5
79415287000170,79415287000170,,,,0 a 5
12072950000100,12072950000100,,,,0 a 5
7473450000140,7473450000140,,,,0 a 5
11761331000160,11761331000160,,1.0,0.0,0 a 5
13073512000120,13073512000120,,,,0 a 5
4951761000180,4951761000180,,,,0 a 5
10920681000160,10920681000160,,,,0 a 5
7199379000150,7199379000150,,,,0 a 5
16481403000130,16481403000130,,0.0,0.0,0 a 5
16510193000160,16510193000160,,,,0 a 5
5392393000140,5392393000140,,,,0 a 5
43003110000110,43003110000110,,,,0 a 5
33229428000160,33229428000160,,,,0 a 5
25475393000110,25475393000110,,,,0 a 5
16339962000100,16339962000100,,,,0 a 5
1685053005700,1685053005700,,,,0 a 5
83305235005340,83305235005340,,,,0 a 5
40582355000150,40582355000150,,,,0 a 5
11141901000110,11141901000110,,,,0 a 5
7992354000370,7992354000370,,,,0 a 5
6339575000110,6339575000110,,,,0 a 5
11376297000100,11376297000100,,,,0 a 5
4665975000190,4665975000190,,3.0,2.0,0 a 5
15213152000140,15213152000140,,,,0 a 5
35649631000110,35649631000110,,,,0 a 5
48480495000120,48480495000120,,,,0 a 5
15680573000180,15680573000180,,,,0 a 5
15565788000150,15565788000150,,,,0 a 5
11528387000170,11528387000170,,,,0 a 5
11217280000100,11217280000100,,,,0 a 5
21726740000180,21726740000180,,,,0 a 5
4781974000100,4781974000100,,,,0 a 5
837158000200,837158000200,,,,0 a 5
672715000190,672715000190,,1.0,0.0,0 a 5
1524865000110,1524865000110,,,,0 a 5
11167253000170,11167253000170,,,,0 a 5
163289000160,163289000160,,,,0 a 5
26187930000190,26187930000190,,,,0 a 5
57133910000160,57133910000160,,,,0 a 5
236424000150,236424000150,,,,0 a 5
591225000160,591225000160,,,,0 a 5
7826692000170,7826692000170,,,,0 a 5
15567571000180,15567571000180,,,,0 a 5
3322970000100,3322970000100,,,,0 a 5
6765290000140,6765290000140,,,,0 a 5
6845465000120,6845465000120,,,,0 a 5
15456531000160,15456531000160,,,,0 a 5
11381301000200,11381301000200,,0.0,5.0,0 a 5
97534052000180,97534052000180,,,,0 a 5
5603958000190,5603958000190,,,,0 a 5
14385517000150,14385517000150,,,,0 a 5
92906924000170,92906924000170,,,,0 a 5
19081884001660,19081884001660,,2.0,0.0,0 a 5
2023784000280,2023784000280,,,,0 a 5
6012279000100,6012279000100,,,,0 a 5
86958808000100,86958808000100,,,,0 a 5
90715517000150,90715517000150,,,,0 a 5
9011370000360,9011370000360,,,,0 a 5
4416393000170,4416393000170,,,,0 a 5
1583102000140,1583102000140,,,,0 a 5
10034413000140,10034413000140,,,,0 a 5
80399983000110,80399983000110,,,,0 a 5
8191062000130,8191062000130,,,,0 a 5
13048554000100,13048554000100,,,,0 a 5
57244626000160,57244626000160,,,,0 a 5
28511202002080,28511202002080,,,,0 a 5
23886799000160,23886799000160,,1.0,0.0,0 a 5
64652605000140,64652605000140,,,,0 a 5
82707837000130,82707837000130,,,,0 a 5
9501281000130,9501281000130,,,,0 a 5
10325227000160,10325227000160,,,,0 a 5
2628446000190,2628446000190,,1.0,0.0,0 a 5
1367677000630,1367677000630,,,,0 a 5
15471036000120,15471036000120,,,,0 a 5
15800692000120,15800692000120,,,,0 a 5
10461493000110,10461493000110,,,,0 a 5
12916983000190,12916983000190,,,,0 a 5
68239094000190,68239094000190,,1.0,0.0,0 a 5
60480647000270,60480647000270,,,,0 a 5
15107840002330,15107840002330,,,,0 a 5
5337435000140,5337435000140,,,,0 a 5
69012862000130,69012862000130,,,,0 a 5
15815805000160,15815805000160,,,,0 a 5
13298063000460,13298063000460,,,,0 a 5
7196483000190,7196483000190,,,,0 a 5
8457049000180,8457049000180,,,,0 a 5
48606321000160,48606321000160,,1.0,0.0,0 a 5
32855421000190,32855421000190,,,,0 a 5
10336075000100,10336075000100,,,,0 a 5
79982948000140,79982948000140,,,,0 a 5
92854884000160,92854884000160,,,,0 a 5
4182235000100,4182235000100,,,,0 a 5
4556234000170,4556234000170,,,,0 a 5
33845801000530,33845801000530,,1.0,0.0,0 a 5
5011594000150,5011594000150,,,,0 a 5
5330646000150,5330646000150,,,,0 a 5
11137374000170,11137374000170,,0.0,5.0,0 a 5
5235350000150,5235350000150,,1.0,0.0,0 a 5
3597496000110,3597496000110,,,,0 a 5
11918079000150,11918079000150,,,,0 a 5
5727734000190,5727734000190,,,,0 a 5
6542866000100,6542866000100,,,,0 a 5
5905411000140,5905411000140,,,,0 a 5
6633455000120,6633455000120,,,,0 a 5
5177376000190,5177376000190,,,,0 a 5
5518366000170,5518366000170,,,,0 a 5
6042261000150,6042261000150,,,,0 a 5
6613666000100,6613666000100,,,,0 a 5
21045349000110,21045349000110,,,,0 a 5
31535412000150,31535412000150,,,,0 a 5
58520164000120,58520164000120,,,,0 a 5
59326546000180,59326546000180,,,,0 a 5
5100244000160,5100244000160,,,,0 a 5
5398685000190,5398685000190,,,,0 a 5
5540187000130,5540187000130,,,,0 a 5
16953674000140,16953674000140,,,,0 a 5
36849198000120,36849198000120,,,,0 a 5
11910694000110,11910694000110,,,,0 a 5
8902833000150,8902833000150,,,,0 a 5
4741306000150,4741306000150,,,,0 a 5
12266312000120,12266312000120,,0.0,1.0,0 a 5
9612415000190,9612415000190,,,,0 a 5
35045624000100,35045624000100,,,,0 a 5
8339554000120,8339554000120,,,,0 a 5
12658070000110,12658070000110,,,,0 a 5
31601859000180,31601859000180,,,,0 a 5
3732578000120,3732578000120,,,,0 a 5
8638122000110,8638122000110,,,,0 a 5
1253549000150,1253549000150,,,,0 a 5
2290459000100,2290459000100,,,,0 a 5
58356833000170,58356833000170,,,,0 a 5
41292954000100,41292954000100,,,,0 a 5
1137127000110,1137127000110,,,,0 a 5
15487819000100,15487819000100,,,,0 a 5
5169845000200,5169845000200,,,,0 a 5
7538452000170,7538452000170,,,,0 a 5
607100000180,607100000180,,,,0 a 5
3308596000180,3308596000180,,,,0 a 5
2117806000270,2117806000270,,,,0 a 5
3888794000160,3888794000160,,,,0 a 5
3590209000140,3590209000140,,,,0 a 5
2979796000100,2979796000100,,,,0 a 5
2939080000170,2939080000170,,,,0 a 5
2603823000480,2603823000480,,,,0 a 5
3938010000160,3938010000160,,,,0 a 5
2820258000240,2820258000240,,,,0 a 5
4669813000120,4669813000120,,,,0 a 5
10010722000180,10010722000180,,,,0 a 5
5511958000160,5511958000160,,,,0 a 5
7488767000150,7488767000150,,,,0 a 5
7027374000140,7027374000140,,,,0 a 5
5294012000190,5294012000190,,,,0 a 5
6588548000180,6588548000180,,,,0 a 5
2488119000180,2488119000180,,,,0 a 5
3311870000170,3311870000170,,,,0 a 5
10667289000150,10667289000150,,,,0 a 5
2861585000160,2861585000160,,,,0 a 5
4708951000170,4708951000170,,,,0 a 5
37826641000100,37826641000100,,,,0 a 5
14670210000100,14670210000100,,,,0 a 5
10021243000160,10021243000160,,,,0 a 5
14736003000100,14736003000100,,,,0 a 5
40529943000120,40529943000120,,,,0 a 5
6223288000140,6223288000140,,,,0 a 5
47792411000120,47792411000120,,,,0 a 5
66019480000140,66019480000140,,,,0 a 5
21139233000140,21139233000140,,,,0 a 5
41426479000100,41426479000100,,,,0 a 5
82999491000190,82999491000190,,,,0 a 5
28771269000190,28771269000190,,,,0 a 5
85231587000100,85231587000100,,,,0 a 5
94284569000170,94284569000170,,,,0 a 5
72589914000140,72589914000140,,,,0 a 5
36066769000150,36066769000150,,,,0 a 5
77442663000190,77442663000190,,,,0 a 5
50832567000100,50832567000100,,,,0 a 5
41571522000120,41571522000120,,,,0 a 5
25515115000140,25515115000140,,,,0 a 5
52214921000150,52214921000150,,,,0 a 5
97357354000120,97357354000120,,,,0 a 5
10599030000110,10599030000110,,,,0 a 5
12118708000120,12118708000120,,,,0 a 5
7375484000100,7375484000100,,,,0 a 5
15412058000110,15412058000110,,,,0 a 5
14312951000100,14312951000100,,,,0 a 5
5755271000170,5755271000170,,2.0,2.0,0 a 5
14624667000170,14624667000170,,,,0 a 5
12890944000160,12890944000160,,,,0 a 5
2261651000160,2261651000160,,,,0 a 5
7329351000190,7329351000190,,,,0 a 5
7284649000120,7284649000120,,3.0,0.0,0 a 5
15718327000170,15718327000170,,,,0 a 5
15362165000180,15362165000180,,,,0 a 5
3550317000190,3550317000190,,,,0 a 5
926222000130,926222000130,,,,0 a 5
14617982000170,14617982000170,,,,0 a 5
13544856000250,13544856000250,,,,0 a 5
15226105000130,15226105000130,,,,0 a 5
16585528000100,16585528000100,,,,0 a 5
8886753000310,8886753000310,,,,0 a 5
15418784000140,15418784000140,,,,0 a 5
15265022000150,15265022000150,,,,0 a 5
16620764000110,16620764000110,,,,0 a 5
13433233000200,13433233000200,,,,0 a 5
8115167000290,8115167000290,,,,0 a 5
15235945000160,15235945000160,,,,0 a 5
8162721000290,8162721000290,,,,0 a 5
8341163000220,8341163000220,,,,0 a 5
44741338000170,44741338000170,,,,0 a 5
10214417000100,10214417000100,,,,0 a 5
13317079000120,13317079000120,,,,0 a 5
11507371000180,11507371000180,,,,0 a 5
2495284000160,2495284000160,,,,0 a 5
2321730000110,2321730000110,,1.0,0.0,0 a 5
4281071000160,4281071000160,,,,0 a 5
11561910000160,11561910000160,,,,0 a 5
8300112000170,8300112000170,,,,0 a 5
7507953000190,7507953000190,,,,0 a 5
10970715000120,10970715000120,,,,0 a 5
8355724000160,8355724000160,,,,0 a 5
7247651000120,7247651000120,,,,0 a 5
8312557000170,8312557000170,,,,0 a 5
5988499000100,5988499000100,,,,0 a 5
10667565000180,10667565000180,,5.0,0.0,0 a 5
8818799000130,8818799000130,,,,0 a 5
12428297000170,12428297000170,,,,0 a 5
1082379000270,1082379000270,,,,0 a 5
11625083000120,11625083000120,,,,0 a 5
14570914000100,14570914000100,,,,0 a 5
7473735005060,7473735005060,,,,0 a 5
15433368000110,15433368000110,,,,0 a 5
8478462000120,8478462000120,,2.0,0.0,0 a 5
66266685000120,66266685000120,,,,0 a 5
3330279000160,3330279000160,,,,0 a 5
3260758000580,3260758000580,,,,0 a 5
5564277000160,5564277000160,,,,0 a 5
3082194000100,3082194000100,,,,0 a 5
2240291000110,2240291000110,,,,0 a 5
3147038000180,3147038000180,,,,0 a 5
2840514000180,2840514000180,,,,0 a 5
6014985000190,6014985000190,,,,0 a 5
1688601000100,1688601000100,,1.0,0.0,0 a 5
60622867000100,60622867000100,,,,0 a 5
94500030000100,94500030000100,,,,0 a 5
89768022000100,89768022000100,,,,0 a 5
87744694000150,87744694000150,,,,0 a 5
90339789000100,90339789000100,,,,0 a 5
83487256000100,83487256000100,,,,0 a 5
89077267000190,89077267000190,,,,0 a 5
59578435000160,59578435000160,,,,0 a 5
27868694000130,27868694000130,,,,0 a 5
22285647000140,22285647000140,,,,0 a 5
19726744000540,19726744000540,,,,0 a 5
58055682000110,58055682000110,,,,0 a 5
53511184000110,53511184000110,,,,0 a 5
59753970000100,59753970000100,,,,0 a 5
51566214000160,51566214000160,,,,0 a 5
26393298000130,26393298000130,,,,0 a 5
55669147000160,55669147000160,,,,0 a 5
65844946000180,65844946000180,,,,0 a 5
79826319000120,79826319000120,,,,0 a 5
63347900000120,63347900000120,,,,0 a 5
47913595000130,47913595000130,,,,0 a 5
26261750000100,26261750000100,,,,0 a 5
20897666000100,20897666000100,,,,0 a 5
68397629000150,68397629000150,,,,0 a 5
73784381000110,73784381000110,,,,0 a 5
2228220000100,2228220000100,,,,0 a 5
3924803000120,3924803000120,,,,0 a 5
88196217000160,88196217000160,,,,0 a 5
9667659000170,9667659000170,,,,0 a 5
7722707000150,7722707000150,,,,0 a 5
9982027000100,9982027000100,,,,0 a 5
5998952000160,5998952000160,,,,0 a 5
15653277000190,15653277000190,,,,0 a 5
2574938000140,2574938000140,,,,0 a 5
35356120000100,35356120000100,,,,0 a 5
14003993000160,14003993000160,,0.0,1.0,0 a 5
13503104000160,13503104000160,,,,0 a 5
15649225000140,15649225000140,,,,0 a 5
6923215000160,6923215000160,,,,0 a 5
14832530000100,14832530000100,,,,0 a 5
7065833000180,7065833000180,,,,0 a 5
5066623000180,5066623000180,,,,0 a 5
30032122000120,30032122000120,,,,0 a 5
1316715000200,1316715000200,,,,0 a 5
15949318000190,15949318000190,,,,0 a 5
15946229000190,15946229000190,,,,0 a 5
15977815000100,15977815000100,,,,0 a 5
15386853000180,15386853000180,,,,0 a 5
15525727000160,15525727000160,,,,0 a 5
8902588000180,8902588000180,,,,0 a 5
13855869000160,13855869000160,,,,0 a 5
14031749000100,14031749000100,,,,0 a 5
7663697000120,7663697000120,,,,0 a 5
7637089000140,7637089000140,,,,0 a 5
9068882000100,9068882000100,,,,0 a 5
12772316000180,12772316000180,,,,0 a 5
9071071000150,9071071000150,,,,0 a 5
8599806000150,8599806000150,,,,0 a 5
9549969000190,9549969000190,,,,0 a 5
8498479000220,8498479000220,,1.0,0.0,0 a 5
7325642000100,7325642000100,,,,0 a 5
15834832000180,15834832000180,,,,0 a 5
14730460000180,14730460000180,,,,0 a 5
10348127000230,10348127000230,,,,0 a 5
875365000240,875365000240,,,,0 a 5
7784573000100,7784573000100,,,,0 a 5
62413802000180,62413802000180,,,,0 a 5
15527447000190,15527447000190,,,,0 a 5
445343000160,445343000160,,,,0 a 5
360305034270,360305034270,,,,0 a 5
3057910000280,3057910000280,,,,0 a 5
13364613000150,13364613000150,,,,0 a 5
1354083000180,1354083000180,,,,0 a 5
4633743000150,4633743000150,,,,0 a 5
10890082000140,10890082000140,,,,0 a 5
16017834000140,16017834000140,,,,0 a 5
16045978000100,16045978000100,,,,0 a 5
16040280000100,16040280000100,,,,0 a 5
9369266000180,9369266000180,,,,0 a 5
12132396000100,12132396000100,,,,0 a 5
7545610000110,7545610000110,,,,0 a 5
15537782000170,15537782000170,,,,0 a 5
13824213000180,13824213000180,,,,0 a 5
66315557000120,66315557000120,,,,0 a 5
14454023000180,14454023000180,,,,0 a 5
17165036007300,17165036007300,,,,0 a 5
16385025000190,16385025000190,,,,0 a 5
7282797000700,7282797000700,,,,0 a 5
16417300000100,16417300000100,,,,0 a 5
15547762000180,15547762000180,,,,0 a 5
12536590000150,12536590000150,,,,0 a 5
5024731000190,5024731000190,,,,0 a 5
8094020000180,8094020000180,,,,0 a 5
13121171000110,13121171000110,,,,0 a 5
12690721000150,12690721000150,,,,0 a 5
15193094000130,15193094000130,,,,0 a 5
13216547000170,13216547000170,,,,0 a 5
14505463000110,14505463000110,,,,0 a 5
16481125000110,16481125000110,,,,0 a 5
1019805000140,1019805000140,,,,0 a 5
14538753000160,14538753000160,,,,0 a 5
15200484000190,15200484000190,,,,0 a 5
572069000190,572069000190,,,,0 a 5
41440215000100,41440215000100,,,,0 a 5
16512982000130,16512982000130,,,,0 a 5
4070897000180,4070897000180,,10.0,0.0,0 a 5
16516281000170,16516281000170,,,,0 a 5
47003009000110,47003009000110,,0.0,2.0,0 a 5
12566769000150,12566769000150,,,,0 a 5
44558849000150,44558849000150,,12.0,6.0,0 a 5
16526802000170,16526802000170,,2.0,0.0,0 a 5
52848629000190,52848629000190,,,,0 a 5
11468919000120,11468919000120,,,,0 a 5
3189524000160,3189524000160,,,,0 a 5
12231859000190,12231859000190,,,,0 a 5
2074745000120,2074745000120,,,,0 a 5
52057718010180,52057718010180,,,,0 a 5
12548423000120,12548423000120,,,,0 a 5
27497742000120,27497742000120,,,,0 a 5
4667870000170,4667870000170,,,,0 a 5
1802220000100,1802220000100,,,,0 a 5
3414654000150,3414654000150,,,,0 a 5
7484521000100,7484521000100,,,,0 a 5
13040529000180,13040529000180,,,,0 a 5
9009270000480,9009270000480,,,,0 a 5
15689511000130,15689511000130,,,,0 a 5
15690211000170,15690211000170,,,,0 a 5
382950000390,382950000390,,,,0 a 5
3379022000100,3379022000100,,,,0 a 5
496157000400,496157000400,,,,0 a 5
6942389000170,6942389000170,,,,0 a 5
5974511004620,5974511004620,,,,0 a 5
8350655000100,8350655000100,,,,0 a 5
1537746000100,1537746000100,,,,0 a 5
1511691000150,1511691000150,,,,0 a 5
721537000140,721537000140,,,,0 a 5
1265415000150,1265415000150,,,,0 a 5
64530652000110,64530652000110,,,,0 a 5
80710999000100,80710999000100,,,,0 a 5
13792072000160,13792072000160,,,,0 a 5
6883306000110,6883306000110,,,,0 a 5
6811967000130,6811967000130,,,,0 a 5
9596925000200,9596925000200,,,,0 a 5
15454075000110,15454075000110,,,,0 a 5
66838475000160,66838475000160,,,,0 a 5
9473359000150,9473359000150,,,,0 a 5
8173001000140,8173001000140,,,,0 a 5
8567250000110,8567250000110,,,,0 a 5
9456679000100,9456679000100,,2.0,0.0,0 a 5
10980741000130,10980741000130,,,,0 a 5
10919431000100,10919431000100,,,,0 a 5
46107264000220,46107264000220,,,,0 a 5
12980039000100,12980039000100,,,,0 a 5
4653611000190,4653611000190,,,,0 a 5
1380468000200,1380468000200,,,,0 a 5
63310213000130,63310213000130,,,,0 a 5
53737672000140,53737672000140,,,,0 a 5
