cd_cnpj;cod_ordem;cod_ramo;desc_ramo;chave_cnae
12077064000170;1;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
04331488000190;1;8660700;ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE;86
11012062000130;1;151202;CRIACAO DE BOVINOS PARA LEITE;1
01660890000120;1;7711000;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;77
05498746000190;1;4632003;COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS, FARINHAS, AMIDOS E FECULAS, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA;46
10300581000130;1;6810201;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;68
08758334000130;1;8219999;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;82
12541029000160;1;9511800;SALAS DE ACESSO A INTERNET;95
10455730000130;1;2330399;FABRICACAO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUCAO;23
12722935000160;1;4781400;CABELEIREIROS, MANICURE E PEDICURE;47
14640723000160;1;4322301;INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS;43
14638610000120;1;9602501;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;96
13395228000170;1;9001903;PRODUCAO DE ESPETACULOS DE DANCA;90
12839860000100;1;4930201;SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS;49
16182834026080;1;4753900;COMERCIO VAREJISTA DE MOVEIS;47
08968942000170;1;4211101;CONSTRUCAO DE RODOVIAS E FERROVIAS;42
09653273000100;1;4721102;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
14108214000190;1;4741500;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
15222304000170;1;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
15219234000100;1;4322302;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;43
15733735000100;1;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
14130537000180;1;4543900;MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS;45
08085260000380;1;115600;CULTIVO DE SOJA;1
08268228000330;1;115600;CULTIVO DE SOJA;1
16917193000180;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
08092566000100;1;9529106;REPARACAO DE RELOGIOS;95
05650285000120;1;9601702;TINTURARIAS;96
14138244000140;1;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
14286913000120;1;9602501;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;96
14269941000130;1;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
15279682000190;1;4723700;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
14934760000180;1;8640205;SERVICOS DE RESSONANCIA MAGNETICA;86
09166949000130;1;9329804;EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS;93
16665857000160;1;4930204;TRANSPORTE RODOVIARIO DE MUDANCAS;49
14604617000120;1;1412602;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;14
14364591000190;1;9001901;PRODUCAO DE ESPETACULOS DE DANCA;90
14366282000150;1;5813100;EDICAO DE LIVROS;58
03020355000130;1;4120400;CONSTRUCAO DE EDIFICIOS;41
09254173000100;1;7739002;COMERCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR E DE LABORATORIOS;77
09665192000120;1;4642701;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;46
21919055000170;1;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
10888166000140;1;151202;CULTIVO DE MILHO;1
13928533000180;1;5911199;ATIVIDADES DE PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;59
15369798000110;1;4520003;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;45
09508642000170;1;6010100;AGENCIAS DE PUBLICIDADE;60
08788384000160;1;4329101;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;43
08427416000100;1;4512902;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;45
07387547000130;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
07542462000180;1;4618402;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES;46
13735068000160;1;4744002;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
03793637000170;1;1411802;CONFECCAO DE ROUPAS INTIMAS;14
14718516000180;1;4755503;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
01491514000150;1;4755502;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
15125707000100;1;151202;CRIACAO DE BOVINOS PARA CORTE;1
15123518000190;1;7420004;FILMAGEM DE FESTAS E EVENTOS;74
10478694000120;1;151201;CULTIVO DE MILHO;1
05248101000280;1;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
11888490000120;1;9499500;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;94
07874664000200;1;9602502;CABELEIREIROS, MANICURE E PEDICURE;96
13974155000170;1;4399103;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
02452360000230;1;1540800;FABRICACAO DE PARTES PARA CALCADOS, DE QUALQUER MATERIAL;15
10821560000160;1;4753900;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
14844999000160;1;4755502;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
97526042000100;1;4772500;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
14856234000140;1;4789001;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
07395553000130;1;4618402;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES;46
08096535000110;1;4763604;COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING;47
12191777000160;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
46217279000160;1;4759899;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
10724439000110;1;4713002;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;47
15210072000130;1;4616800;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;46
26834366000150;1;9529199;REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE;95
09190312000180;1;4773300;COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS;47
07097789000190;1;4687702;COMERCIO ATACADISTA DE RESIDUOS E SUCATAS METALICOS;46
13130678000130;1;4772500;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15500768000100;1;5611201;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
04166998000150;1;4649408;COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE PESSOAL;46
15301774000120;1;4929901;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL;49
11778440000190;1;4721103;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;47
09051148000120;1;4782201;COMERCIO VAREJISTA DE CALCADOS;47
04623754000230;1;4530705;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;45
00359256000190;1;4789099;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;47
14227486000100;1;4520007;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;45
17496860000160;1;8129000;LIMPEZA EM PREDIOS E EM DOMICILIOS;81
08022422000170;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
08664106000100;1;6110801;OPERADORAS DE TELEVISAO POR ASSINATURA POR CABO;61
13952583000100;1;7711000;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;77
14166241000110;1;1412602;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
04229325000100;1;4721104;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
06262301000170;1;7020400;ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS;70
08287354000170;1;151201;CULTIVO DE LARANJA;1
11346065000100;1;7912100;OPERADORES TURISTICOS;79
51718716000160;1;4399103;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;43
05650147000140;1;4744099;CONSTRUCAO DE EDIFICIOS;47
26102814000120;1;4299501;CONSTRUCAO DE RODOVIAS E FERROVIAS;42
04415928017910;1;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
08935238000110;1;7911200;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;79
12621428000130;1;4785799;INSTALACAO E MANUTENCAO ELETRICA;47
12694636000160;1;4520005;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO;45
07701842000110;1;9329804;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;93
10906064000100;1;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;82
42151563000120;1;4781400;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
11776499000140;1;4744001;COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS;47
09191837000130;1;8591100;GESTAO DE ATIVOS INTANGIVEIS NAOFINANCEIROS;85
14639022000100;1;4330401;COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS;43
01821021000300;1;4693100;COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINANCIA DE ALIMENTOS OU DE INSUMOS AGROPECUARIOS;46
11654313000180;1;4744005;COMERCIO VAREJISTA DE VIDROS;47
12467591000190;1;8130300;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;81
11991483000150;1;4755502;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
15223007000140;1;4763601;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;47
14114665000130;1;4772500;COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA;47
21545371006160;1;7319099;OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE;73
01969082000140;1;4399103;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;43
23781859000180;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
65511230000160;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
11045455000140;1;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;45
12137564000150;1;4752100;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;47
13021077000190;1;4120400;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;41
10443721000120;1;4742300;COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS;47
15428453000190;1;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
07880716000170;1;8292000;ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO;82
10381232000190;1;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
14304526000170;1;4721103;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;47
11622936000170;1;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
11716134000120;1;4759899;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
49871213001400;1;4930203;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;49
15294213000140;1;6204000;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;62
14577819000120;1;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
11736583000130;1;7420001;CONSULTORIA EM PUBLICIDADE;74
15441648000170;1;4729699;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
13376456000100;1;5091201;TRANSPORTE POR NAVEGACAO INTERIOR DE CARGA, MUNICIPAL, EXCETO TRAVESSIA;50
10557664000100;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
12472740000100;1;4929901;SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL;49
11792853000120;1;5611202;RESTAURANTES E SIMILARES;56
13613421000130;1;9499500;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
12246639000130;1;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
10345117000160;1;4774100;COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA;47
10227841000190;1;4759899;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
12594744000160;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
12983505000100;1;6821801;CORRETAGEM NO ALUGUEL DE IMOVEIS;68
13536050000130;1;4781400;COMERCIO VAREJISTA DE CALCADOS;47
09462147000410;1;111302;CULTIVO DE ARROZ;1
12589721000320;1;4751200;COMERCIO VAREJISTA DE MOVEIS;47
03811292000130;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
16979484000100;1;4782201;COMERCIO VAREJISTA DE CALCADOS;47
10745523000110;1;8630507;ATIVIDADES DE FISIOTERAPIA;86
14432639000150;1;6821802;CORRETAGEM NO ALUGUEL DE IMOVEIS;68
02777945000140;1;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
04412044000180;1;7490199;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;74
65989964000150;1;4759899;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
15389449000160;1;4763602;COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS;47
09581996000140;1;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
06695191000210;1;4732600;COMERCIO VAREJISTA DE LUBRIFICANTES;47
05680784000160;1;4759899;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13713068000160;1;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
07987665000180;1;5611202;RESTAURANTES E SIMILARES;56
07195556000120;1;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
09284293000150;1;151202;CULTIVO DE MILHO;1
03867583000140;1;1510600;FABRICACAO DE ACESSORIOS DO VESTUARIO, EXCETO PARA SEGURANCA E PROTECAO;15
13952074000170;1;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
09521651000100;1;4321500;MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS PARA USO GERAL NAO ESPECIFICADOS ANTERIORMENTE;43
07262719000220;1;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
14034632000180;1;4729699;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
10888111000130;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
14445557000140;1;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
16383669000140;1;4530705;COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR;45
14443504000190;1;4763602;COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS;47
13768202000120;1;7420001;PROMOCAO DE VENDAS;74
01262418000130;1;4729602;COMERCIO VAREJISTA DE LUBRIFICANTES;47
04171593000100;1;7119799;SERVICOS DE PERICIA TECNICA RELACIONADOS A SEGURANCA DO TRABALHO;71
12940526000130;1;2512800;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;25
00728473000100;1;7311400;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;73
16506897000160;1;4723700;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
14750083000140;1;5620104;SERVICOS AMBULANTES DE ALIMENTACAO;56
39315437000400;1;4742300;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
51285724000160;1;1813099;IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO;18
03093243000100;1;4299501;CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS;42
08903175000110;1;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
96477286000170;1;9319199;OUTRAS ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE;93
08004861000150;1;4783101;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
06218178000190;1;220999;PRODUCAO DE PRODUTOS NAOMADEIREIROS NAO ESPECIFICADOS ANTERIORMENTE EM FLORESTAS PLANTADAS;2
97529190000170;1;4781400;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;47
08820760001390;1;4729602;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
11697086000170;1;4929902;ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL;49
09602150000220;1;2391503;COMERCIO ATACADISTA DE MARMORES E GRANITOS;23
15338258000170;1;5611201;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
10423450000140;1;2539001;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
08068293000150;1;151202;CRIACAO DE BOVINOS PARA LEITE;1
08850909000140;1;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
04804102000110;1;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;45
06072339000180;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
07886710000100;1;8230001;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO;82
04642867000100;1;4511102;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;45
15335971000160;1;4721102;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;47
11796209000120;1;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
02043350000160;1;7830200;SELECAO E AGENCIAMENTO DE MAODEOBRA;78
43749241000140;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
07792684000150;1;9001902;ATIVIDADES DE CONTABILIDADE;90
01783472000120;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
05271178000190;1;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
12035343000170;1;4511102;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS;45
08805011000150;1;4744002;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;47
12073712000110;1;4772500;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
05388578000180;1;8630504;ATIVIDADE ODONTOLOGICA;86
08101143000100;1;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
51549301002900;1;9493600;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;94
04306674000170;1;4744001;MANUTENCAO E REPARACAO DE MAQUINAS PARA A INDUSTRIA METALURGICA, EXCETO MAQUINASFERRAMENTA;47
08089346000110;1;4784900;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
15103258000190;1;4120400;COMPRA E VENDA DE IMOVEIS PROPRIOS;41
15330851000170;1;9602501;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;96
13017518000260;1;990401;ATIVIDADES DE APOIO A EXTRACAO DE MINERAIS METALICOS NAOFERROSOS;9
11096453000180;1;6822600;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA;68
13973114000160;1;8599699;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85
07403907000140;1;4211101;CONSTRUCAO DE RODOVIAS E FERROVIAS;42
07861168000130;1;6463800;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;64
16605251000130;1;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;95
05014824001610;1;4753900;COMERCIO VAREJISTA DE MOVEIS;47
08204926000100;1;9319101;PRODUCAO E PROMOCAO DE EVENTOS ESPORTIVOS;93
59612374000100;1;4322301;COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS;43
15713137000160;1;5620101;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS;56
01896483001270;1;4511101;RECONDICIONAMENTO E RECUPERACAO DE MOTORES PARA VEICULOS AUTOMOTORES;45
09321163000140;1;134200;CULTIVO DE MILHO;1
12448939000100;1;5822100;EDICAO INTEGRADA A IMPRESSAO DE JORNAIS;58
15571051000140;1;4723700;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
15258587000100;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
08820684000260;1;133404;CULTIVO DE LARANJA;1
14252716000190;1;9529199;REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE;95
13554547000180;1;4520003;SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES;45
07944467000210;1;113000;CULTIVO DE CANADEACUCAR;1
15600651000190;1;4399103;OBRAS DE ALVENARIA;43
13034661000180;1;4930202;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES;49
06089356000120;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
05844160000130;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
08265181000190;1;116499;CULTIVO DE OUTRAS OLEAGINOSAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE;1
16919283000100;1;3240001;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;32
12039878000110;1;4744099;CONSTRUCAO DE EDIFICIOS;47
11211985000110;1;6810201;ALUGUEL DE IMOVEIS PROPRIOS;68
15751425000100;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
10175860000110;1;4930202;SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA;49
10521765000120;1;4642701;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;46
12618796000120;1;4772500;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
09637561000170;1;4771704;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
14781125000100;1;5611201;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
10409898000100;1;4924800;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;49
14559914000100;1;4789099;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;47
14562605000180;1;4772500;INSTALACAO E MANUTENCAO ELETRICA;47
07834376000140;1;4724500;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
00702543000150;1;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;82
03789333000130;1;4618402;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES;46
78069812000180;1;2029100;FABRICACAO DE PRODUTOS QUIMICOS ORGANICOS NAO ESPECIFICADOS ANTERIORMENTE;20
19859412000100;1;4299501;CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS;42
86794906000140;1;4930202;SERVICOS DE REBOQUE DE VEICULOS;49
12005019000100;1;4723700;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;47
